"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.439391510E0,6.035912782E-2,1.359772801E0,9.678123474E0,9.773366834E0
7.441773906E0,7.951192558E-2,1.364560843E0,9.668547630E0,9.764689535E0
7.444156562E0,1.226056963E-1,1.354984522E0,9.716429710E0,9.811219166E0
7.446539948E0,6.514734030E-2,1.369349122E0,9.740370750E0,9.836370446E0
7.448920521E0,8.430013061E-2,1.359772801E0,9.702064514E0,9.797251881E0
7.451301146E0,8.908830583E-2,1.374137282E0,9.658969879E0,9.756633083E0
7.453683437E0,1.178174913E-1,1.383713722E0,9.687700272E0,9.786729851E0
7.456065573E0,1.417585015E-1,1.364560843E0,9.697276115E0,9.793839177E0
7.458449166E0,6.993553042E-2,1.350196242E0,9.721217155E0,9.814783943E0
7.460830885E0,1.082411110E-1,1.359772801E0,9.711641312E0,9.806970744E0
7.463213073E0,1.178174913E-1,1.364560843E0,9.663759232E0,9.760335534E0
7.465595000E0,1.034529060E-1,1.354984522E0,9.687700272E0,9.782546811E0
7.467976250E0,1.034529060E-1,1.335831761E0,9.730792999E0,9.822600541E0
7.470357343E0,7.951192558E-2,1.345408201E0,9.730792999E0,9.823684531E0
7.472739375E0,8.908830583E-2,1.335831761E0,9.692488670E0,9.784514288E0
7.475142864E0,9.866471589E-2,1.374137282E0,9.673335075E0,9.770946703E0
7.477499271E0,1.130293161E-1,1.369349122E0,9.706851959E0,9.803615027E0
7.479879948E0,7.951192558E-2,1.350196242E0,9.692488670E0,9.786403255E0
7.482261875E0,4.599453509E-2,1.350196242E0,9.706851959E0,9.800414295E0
7.484643229E0,7.951192558E-2,1.364560843E0,9.635030746E0,9.731503785E0
7.487025677E0,1.034529060E-1,1.359772801E0,9.644606590E0,9.740540070E0
7.489406458E0,9.387651086E-2,1.359772801E0,9.697276115E0,9.792597149E0
7.491788073E0,7.951192558E-2,1.350196242E0,9.726005554E0,9.819599589E0
7.494169843E0,7.951192558E-2,1.345408201E0,9.682910919E0,9.776257425E0
7.496552656E0,1.130293161E-1,1.354984522E0,9.682910919E0,9.777909927E0
7.498933385E0,1.130293161E-1,1.350196242E0,9.687700272E0,9.781990701E0
7.501315781E0,6.514734030E-2,1.345408201E0,9.678123474E0,9.771409386E0
7.503696771E0,7.472373545E-2,1.350196242E0,9.711641312E0,9.805334798E0
7.506079323E0,8.908830583E-2,1.340619922E0,9.668547630E0,9.761455413E0
7.508462291E0,8.908830583E-2,1.345408201E0,9.658969879E0,9.752628317E0
7.510844843E0,9.387651086E-2,1.350196242E0,9.730792999E0,9.824468183E0
7.513224635E0,9.387651086E-2,1.340619922E0,9.711641312E0,9.804185409E0
7.515606510E0,8.430013061E-2,1.374137282E0,9.697276115E0,9.794514988E0
7.517989271E0,9.866471589E-2,1.354984522E0,9.673335075E0,9.768271560E0
7.520370729E0,1.082411110E-1,1.345408201E0,9.687700272E0,9.781276804E0
7.522753541E0,6.993553042E-2,1.350196242E0,9.745158195E0,9.838497300E0
7.525174687E0,5.557093769E-2,1.350196242E0,9.749946594E0,9.843148714E0
7.527515625E0,5.078274012E-2,1.359772801E0,9.692488670E0,9.787537871E0
7.529897604E0,9.866471589E-2,1.359772801E0,9.682910919E0,9.778419129E0
7.532279635E0,6.514734030E-2,1.369349122E0,9.697276115E0,9.793698242E0
7.534661041E0,8.908830583E-2,1.335831761E0,9.697276115E0,9.789256728E0
7.537043646E0,6.993553042E-2,1.374137282E0,9.687700272E0,9.784921093E0
7.539425000E0,9.387651086E-2,1.354984522E0,9.663759232E0,9.758741637E0
7.541806198E0,1.082411110E-1,1.378925562E0,9.654182434E0,9.752763214E0
7.544188125E0,1.034529060E-1,1.393290162E0,9.735582352E0,9.835320214E0
7.546570052E0,8.430013061E-2,1.369349122E0,9.726005554E0,9.822291360E0
7.548951927E0,1.034529060E-1,1.340619922E0,9.706851959E0,9.799537705E0
7.551334843E0,8.430013061E-2,1.364560843E0,9.697276115E0,9.793176036E0
7.553715937E0,6.514734030E-2,1.340619922E0,9.687700272E0,9.780237344E0
7.556097968E0,5.557093769E-2,1.359772801E0,9.721217155E0,9.816014119E0
7.558481406E0,4.599453509E-2,1.350196242E0,9.692488670E0,9.786188329E0
7.560863854E0,7.472373545E-2,1.345408201E0,9.682910919E0,9.776219655E0
7.563244479E0,1.034529060E-1,1.364560843E0,9.673335075E0,9.769654051E0
7.565625573E0,1.082411110E-1,1.378925562E0,9.678123474E0,9.776462848E0
7.568007239E0,8.908830583E-2,1.321467161E0,9.721217155E0,9.811028242E0
7.570389375E0,2.684174478E-2,1.340619922E0,9.716429710E0,9.808516125E0
7.572771458E0,6.514734030E-2,1.340619922E0,9.678123474E0,9.770751247E0
7.575176562E0,1.178174913E-1,1.378925562E0,9.687700272E0,9.786054017E0
7.577534635E0,1.226056963E-1,1.374137282E0,9.702064514E0,9.799660263E0
7.579916562E0,6.993553042E-2,1.340619922E0,9.702064514E0,9.794498894E0
7.582298333E0,6.514734030E-2,1.398078322E0,9.687700272E0,9.788278895E0
7.584679323E0,8.908830583E-2,1.383713722E0,9.654182434E0,9.753247606E0
7.587062031E0,1.178174913E-1,1.335831761E0,9.692488670E0,9.784818040E0
7.589443281E0,8.908830583E-2,1.335831761E0,9.711641312E0,9.803487144E0
7.591826823E0,9.387651086E-2,1.350196242E0,9.716429710E0,9.810242046E0
7.594205729E0,7.951192558E-2,1.350196242E0,9.706851959E0,9.800628908E0
7.596587239E0,1.178174913E-1,1.359772801E0,9.687700272E0,9.783373630E0
7.598969114E0,1.226056963E-1,1.364560843E0,9.697276115E0,9.793580679E0
7.601349948E0,1.178174913E-1,1.374137282E0,9.730792999E0,9.828044904E0
7.603731875E0,6.035912782E-2,1.354984522E0,9.697276115E0,9.791669436E0
7.606113385E0,5.078274012E-2,1.388501883E0,9.654182434E0,9.753653410E0
7.608495260E0,1.034529060E-1,1.354984522E0,9.649394035E0,9.744613425E0
7.610877083E0,1.178174913E-1,1.354984522E0,9.702064514E0,9.796934207E0
7.613258229E0,8.430013061E-2,1.331043482E0,9.702064514E0,9.793305831E0
7.615639583E0,8.908830583E-2,1.383713722E0,9.697276115E0,9.795905494E0
7.618021146E0,9.866471589E-2,1.359772801E0,9.668547630E0,9.764196335E0
7.620404010E0,9.866471589E-2,1.345408201E0,9.706851959E0,9.800144535E0
7.622784427E0,7.472373545E-2,1.335831761E0,9.702064514E0,9.793880026E0
7.625190521E0,4.599453509E-2,1.354984522E0,9.697276115E0,9.791591424E0
7.627550364E0,8.908830583E-2,1.378925562E0,9.663759232E0,9.762049729E0
7.629931406E0,1.034529060E-1,1.331043482E0,9.668547630E0,9.760286499E0
7.632314010E0,1.226056963E-1,1.335831761E0,9.711641312E0,9.803849021E0
7.634695729E0,8.908830583E-2,1.326255441E0,9.706851959E0,9.797441767E0
7.637077708E0,6.993553042E-2,1.345408201E0,9.678123474E0,9.771442482E0
7.639460260E0,6.993553042E-2,1.369349122E0,9.644606590E0,9.741583253E0
7.641842187E0,7.951192558E-2,1.369349122E0,9.673335075E0,9.770099828E0
7.644224010E0,7.951192558E-2,1.340619922E0,9.697276115E0,9.789828802E0
7.646605729E0,7.951192558E-2,1.345408201E0,9.716429710E0,9.809457258E0
7.648985989E0,6.514734030E-2,1.335831761E0,9.721217155E0,9.812785214E0
7.651368593E0,7.472373545E-2,1.359772801E0,9.697276115E0,9.792432270E0
7.653751041E0,7.951192558E-2,1.359772801E0,9.692488670E0,9.787729095E0
7.656133906E0,6.993553042E-2,1.369349122E0,9.697276115E0,9.793731263E0
7.658516146E0,6.993553042E-2,1.378925562E0,9.687700272E0,9.785594680E0
7.660896875E0,9.866471589E-2,1.378925562E0,9.644606590E0,9.743182576E0
7.663277343E0,1.034529060E-1,1.359772801E0,9.658969879E0,9.754762104E0
7.665660000E0,1.130293161E-1,1.345408201E0,9.697276115E0,9.790815232E0
7.668058646E0,6.993553042E-2,1.350196242E0,9.721217155E0,9.814783943E0
7.670423229E0,8.908830583E-2,1.359772801E0,9.716429710E0,9.811520021E0
7.672804635E0,9.387651086E-2,1.369349122E0,9.658969879E0,9.756004763E0
7.675211093E0,1.082411110E-1,1.393290162E0,9.682910919E0,9.783237577E0
7.677570052E0,7.951192558E-2,1.345408201E0,9.706851959E0,9.799970425E0
7.679949323E0,9.387651086E-2,1.316678882E0,9.721217155E0,9.810429097E0
7.682327656E0,7.951192558E-2,1.359772801E0,9.687700272E0,9.782987313E0
7.684710000E0,1.130293161E-1,1.378925562E0,9.649394035E0,9.748077584E0
7.687091146E0,1.273939013E-1,1.326255441E0,9.658969879E0,9.750429828E0
7.689473125E0,7.951192558E-2,1.359772801E0,9.678123474E0,9.773503885E0
7.691854739E0,7.472373545E-2,1.374137282E0,9.721217155E0,9.818141366E0
7.694235885E0,6.514734030E-2,1.354984522E0,9.687700272E0,9.782216711E0
7.696617812E0,9.866471589E-2,1.369349122E0,9.673335075E0,9.770274470E0
7.698999375E0,9.387651086E-2,1.340619922E0,9.716429710E0,9.808928631E0
7.701381354E0,6.514734030E-2,1.335831761E0,9.716429710E0,9.808042465E0
7.703762291E0,6.993553042E-2,1.340619922E0,9.697276115E0,9.789755707E0
7.706143073E0,1.082411110E-1,1.364560843E0,9.654182434E0,9.750742582E0
7.708528177E0,1.369702965E-1,1.364560843E0,9.663759232E0,9.760585517E0
7.710907916E0,9.866471589E-2,1.345408201E0,9.706851959E0,9.800144535E0
7.713291041E0,3.641814739E-2,1.378925562E0,9.692488670E0,9.790153145E0
7.715671093E0,7.472373545E-2,1.359772801E0,9.673335075E0,9.768724440E0
7.718052291E0,1.417585015E-1,1.374137282E0,9.668547630E0,9.766737532E0
7.720435573E0,1.465466917E-1,1.359772801E0,9.706851959E0,9.802725792E0
7.722815729E0,8.908830583E-2,1.369349122E0,9.730792999E0,9.827074139E0
7.725221146E0,9.387651086E-2,1.354984522E0,9.740370750E0,9.834613272E0
7.727604531E0,9.866471589E-2,1.369349122E0,9.682910919E0,9.779755396E0
7.730099479E0,1.034529060E-1,1.354984522E0,9.697276115E0,9.792029903E0
7.732512031E0,9.387651086E-2,1.331043482E0,9.711641312E0,9.802880521E0
7.734961250E0,8.430013061E-2,1.354984522E0,9.673335075E0,9.768137031E0
7.737391614E0,1.130293161E-1,1.340619922E0,9.649394035E0,9.742732812E0
7.739821041E0,1.226056963E-1,1.378925562E0,9.702064514E0,9.800332836E0
7.742254791E0,1.273939013E-1,1.340619922E0,9.716429710E0,9.809306668E0
7.744683541E0,8.908830583E-2,1.354984522E0,9.711641312E0,9.806115273E0
7.747136771E0,1.034529060E-1,1.369349122E0,9.668547630E0,9.765584099E0
7.749563646E0,1.226056963E-1,1.359772801E0,9.649394035E0,9.745502526E0
7.751993073E0,1.082411110E-1,1.378925562E0,9.716429710E0,9.814385267E0
7.754420989E0,6.993553042E-2,1.374137282E0,9.749946594E0,9.846552840E0
7.756852968E0,6.035912782E-2,1.354984522E0,9.726005554E0,9.820122724E0
7.759279166E0,5.078274012E-2,1.388501883E0,9.687700272E0,9.786830586E0
7.761708385E0,1.034529060E-1,1.378925562E0,9.654182434E0,9.752711248E0
7.764137239E0,1.178174913E-1,1.354984522E0,9.682910919E0,9.777966449E0
7.766570104E0,7.951192558E-2,1.359772801E0,9.692488670E0,9.787729095E0
7.768998906E0,6.993553042E-2,1.354984522E0,9.678123474E0,9.772765628E0
7.771458646E0,9.387651086E-2,1.359772801E0,9.687700272E0,9.783114607E0
7.773882448E0,1.178174913E-1,1.388501883E0,9.702064514E0,9.801626104E0
7.776310312E0,1.034529060E-1,1.359772801E0,9.706851959E0,9.802176265E0
7.778738854E0,8.430013061E-2,1.340619922E0,9.716429710E0,9.808841655E0
7.781168229E0,7.951192558E-2,1.345408201E0,9.702064514E0,9.795228492E0
7.783597448E0,1.082411110E-1,1.359772801E0,9.635030746E0,9.731110712E0
7.786030208E0,1.034529060E-1,1.340619922E0,9.663759232E0,9.756854348E0
7.788480312E0,8.430013061E-2,1.359772801E0,9.726005554E0,9.820960881E0
7.790910416E0,6.993553042E-2,1.354984522E0,9.706851959E0,9.801216710E0
7.793343906E0,8.908830583E-2,1.369349122E0,9.668547630E0,9.765442490E0
7.795795521E0,1.082411110E-1,1.364560843E0,9.668547630E0,9.764965730E0
7.798226198E0,7.951192558E-2,1.364560843E0,9.730792999E0,9.826325907E0
7.800655208E0,4.120634496E-2,1.345408201E0,9.697276115E0,9.790249499E0
7.803089218E0,5.078274012E-2,1.383713722E0,9.673335075E0,9.771931950E0
7.805542083E0,6.993553042E-2,1.374137282E0,9.663759232E0,9.761218507E0
7.807971198E0,1.321820915E-1,1.335831761E0,9.644606590E0,9.737574384E0
7.810400729E0,1.130293161E-1,1.340619922E0,9.702064514E0,9.794901390E0
7.812829166E0,5.078274012E-2,1.335831761E0,9.726005554E0,9.817444139E0
7.815263333E0,6.993553042E-2,1.354984522E0,9.668547630E0,9.763282609E0
7.817715677E0,9.387651086E-2,1.354984522E0,9.687700272E0,9.782450225E0
7.820142968E0,1.178174913E-1,1.359772801E0,9.692488670E0,9.788115225E0
7.822573229E0,1.226056963E-1,1.354984522E0,9.706851959E0,9.801734039E0
7.825002656E0,6.993553042E-2,1.345408201E0,9.716429710E0,9.809384309E0
7.827436927E0,1.034529060E-1,1.374137282E0,9.678123474E0,9.775736788E0
7.829887760E0,1.369702965E-1,1.388501883E0,9.682910919E0,9.782916856E0
7.832318125E0,9.387651086E-2,1.326255441E0,9.711641312E0,9.802231545E0
7.834746354E0,7.472373545E-2,1.359772801E0,9.735582352E0,9.830367716E0
7.837144427E0,6.035912782E-2,1.369349122E0,9.658969879E0,9.755739817E0
7.839502239E0,5.078274012E-2,1.369349122E0,9.654182434E0,9.750945307E0
7.841883489E0,1.465466917E-1,1.335831761E0,9.678123474E0,9.770977249E0
7.844265937E0,1.082411110E-1,1.354984522E0,9.721217155E0,9.815791470E0
7.846646927E0,4.120634496E-2,1.369349122E0,9.716429710E0,9.812533888E0
7.849029114E0,6.514734030E-2,1.369349122E0,9.697276115E0,9.793698242E0
7.851409375E0,7.951192558E-2,1.374137282E0,9.697276115E0,9.794474946E0
7.853791198E0,1.226056963E-1,1.354984522E0,9.706851959E0,9.801734039E0
7.856172187E0,6.035912782E-2,1.335831761E0,9.745158195E0,9.836472842E0
7.858553229E0,7.472373545E-2,1.364560843E0,9.692488670E0,9.788357705E0
7.860934843E0,1.178174913E-1,1.378925562E0,9.649394035E0,9.748134279E0
7.863317083E0,1.034529060E-1,1.354984522E0,9.673335075E0,9.768321096E0
7.865698541E0,6.993553042E-2,1.354984522E0,9.711641312E0,9.805959973E0
7.868080729E0,9.387651086E-2,1.369349122E0,9.726005554E0,9.822378218E0
7.870461406E0,8.908830583E-2,1.369349122E0,9.711641312E0,9.808110456E0
7.872843750E0,1.226056963E-1,1.335831761E0,9.668547630E0,9.761162427E0
7.875225104E0,1.034529060E-1,1.378925562E0,9.692488670E0,9.790631994E0
7.877607396E0,1.130293161E-1,1.388501883E0,9.735582352E0,9.834748438E0
7.879986979E0,5.557093769E-2,1.378925562E0,9.740370750E0,9.837649424E0
7.882368541E0,8.908830583E-2,1.359772801E0,9.682910919E0,9.778327192E0
7.884748958E0,9.866471589E-2,1.345408201E0,9.658969879E0,9.752720496E0
7.887131510E0,1.034529060E-1,1.364560843E0,9.702064514E0,9.798101073E0
7.889512135E0,8.908830583E-2,1.378925562E0,9.702064514E0,9.799970830E0
7.891895573E0,7.472373545E-2,1.378925562E0,9.673335075E0,9.771408845E0
7.894276562E0,9.387651086E-2,1.364560843E0,9.673335075E0,9.769557338E0
7.896659323E0,1.465466917E-1,1.364560843E0,9.697276115E0,9.793909653E0
7.899039531E0,1.561230719E-1,1.354984522E0,9.749946594E0,9.844887813E0
7.901421875E0,5.557093769E-2,1.350196242E0,9.721217155E0,9.814692099E0
7.903803854E0,4.120634496E-2,1.350196242E0,9.716429710E0,9.809879417E0
7.906184427E0,8.908830583E-2,1.402866483E0,9.682910919E0,9.784412857E0
7.908565885E0,1.417585015E-1,1.374137282E0,9.687700272E0,9.785697997E0
7.910947760E0,6.993553042E-2,1.350196242E0,9.711641312E0,9.805299477E0
7.913329791E0,6.035912782E-2,1.350196242E0,9.658969879E0,9.753069888E0
7.915711198E0,1.178174913E-1,1.364560843E0,9.644606590E0,9.741372775E0
7.918092968E0,1.130293161E-1,1.350196242E0,9.692488670E0,9.786732966E0
7.920474531E0,9.387651086E-2,1.354984522E0,9.716429710E0,9.810902210E0
7.922856093E0,8.430013061E-2,1.345408201E0,9.721217155E0,9.814239284E0
7.925237864E0,6.993553042E-2,1.359772801E0,9.721217155E0,9.816105951E0
7.927618958E0,1.034529060E-1,1.388501883E0,9.697276115E0,9.796724148E0
7.930000729E0,1.226056963E-1,1.359772801E0,9.673335075E0,9.769208039E0
7.932383593E0,9.387651086E-2,1.350196242E0,9.692488670E0,9.786530505E0
7.934763854E0,8.430013061E-2,1.374137282E0,9.749946594E0,9.846665343E0
7.937146250E0,6.993553042E-2,1.369349122E0,9.673335075E0,9.770026585E0
7.939526562E0,9.387651086E-2,1.359772801E0,9.639818192E0,9.735701805E0
7.941907864E0,6.993553042E-2,1.350196242E0,9.687700272E0,9.781587674E0
7.944288906E0,7.951192558E-2,1.335831761E0,9.692488670E0,9.784431780E0
7.946671250E0,1.034529060E-1,1.393290162E0,9.711641312E0,9.811622544E0
7.949053229E0,8.430013061E-2,1.359772801E0,9.692488670E0,9.787769164E0
7.951435052E0,1.130293161E-1,1.340619922E0,9.692488670E0,9.785416395E0
7.953816510E0,7.951192558E-2,1.340619922E0,9.726005554E0,9.818287425E0
7.956198177E0,7.951192558E-2,1.354984522E0,9.721217155E0,9.815516705E0
7.958581198E0,6.035912782E-2,1.354984522E0,9.682910919E0,9.777442925E0
7.960962187E0,7.951192558E-2,1.354984522E0,9.639818192E0,9.734906264E0
7.963343854E0,8.430013061E-2,1.354984522E0,9.663759232E0,9.758654213E0
7.965725625E0,7.951192558E-2,1.335831761E0,9.711641312E0,9.803404797E0
7.968107604E0,6.993553042E-2,1.388501883E0,9.692488670E0,9.791688571E0
7.970489114E0,6.514734030E-2,1.354984522E0,9.668547630E0,9.763249485E0
7.972870937E0,1.321820915E-1,1.354984522E0,9.663759232E0,9.759185296E0
7.975251979E0,1.082411110E-1,1.326255441E0,9.697276115E0,9.788147613E0
7.977634166E0,7.472373545E-2,1.359772801E0,9.716429710E0,9.811400105E0
7.980015677E0,6.514734030E-2,1.359772801E0,9.687700272E0,9.782881109E0
7.982411146E0,1.034529060E-1,1.359772801E0,9.668547630E0,9.764245893E0
7.984778229E0,8.430013061E-2,1.393290162E0,9.658969879E0,9.759306487E0
7.987159479E0,9.866471589E-2,1.369349122E0,9.706851959E0,9.803459935E0
7.989540781E0,9.387651086E-2,1.340619922E0,9.730792999E0,9.823156670E0
7.991922968E0,6.993553042E-2,1.364560843E0,9.673335075E0,9.769356619E0
7.994304166E0,1.273939013E-1,1.364560843E0,9.654182434E0,9.750974001E0
7.996685885E0,1.273939013E-1,1.340619922E0,9.682910919E0,9.776106324E0
7.999068802E0,9.387651086E-2,1.345408201E0,9.730792999E0,9.823811298E0
8.001449166E0,6.993553042E-2,1.359772801E0,9.730792999E0,9.825589318E0
8.003830781E0,7.951192558E-2,1.369349122E0,9.692488670E0,9.789064092E0
8.006213021E0,1.082411110E-1,1.364560843E0,9.663759232E0,9.760224635E0
8.008593593E0,1.369702965E-1,1.354984522E0,9.702064514E0,9.797183256E0
8.010975000E0,7.951192558E-2,1.345408201E0,9.687700272E0,9.781001070E0
8.013356302E0,7.951192558E-2,1.364560843E0,9.682910919E0,9.778911612E0
8.015737760E0,8.430013061E-2,1.345408201E0,9.658969879E0,9.752585753E0
8.018120000E0,1.178174913E-1,1.374137282E0,9.682910919E0,9.780638941E0
8.020501458E0,1.273939013E-1,1.369349122E0,9.706851959E0,9.803791164E0
8.022881927E0,9.387651086E-2,1.388501883E0,9.726005554E0,9.825066632E0
8.025263802E0,9.387651086E-2,1.331043482E0,9.687700272E0,9.779162853E0
8.027645364E0,1.130293161E-1,1.359772801E0,9.668547630E0,9.764352051E0
8.030027083E0,1.082411110E-1,1.340619922E0,9.697276115E0,9.790104288E0
8.032408229E0,6.035912782E-2,1.321467161E0,9.735582352E0,9.825043634E0
8.034789687E0,6.514734030E-2,1.335831761E0,9.711641312E0,9.803298814E0
8.037170468E0,8.430013061E-2,1.378925562E0,9.673335075E0,9.771486770E0
8.039552656E0,7.951192558E-2,1.364560843E0,9.678123474E0,9.774171188E0
8.041934687E0,7.472373545E-2,1.359772801E0,9.721217155E0,9.816141232E0
8.044316406E0,8.908830583E-2,1.364560843E0,9.682910919E0,9.778994165E0
8.046697604E0,9.387651086E-2,1.364560843E0,9.697276115E0,9.793263151E0
8.049079427E0,1.130293161E-1,1.388501883E0,9.682910919E0,9.782610949E0
8.051461146E0,1.321820915E-1,1.393290162E0,9.702064514E0,9.802488736E0
8.053842760E0,1.178174913E-1,1.364560843E0,9.726005554E0,9.821969828E0
8.056225104E0,6.993553042E-2,1.388501883E0,9.740370750E0,9.839087905E0
8.058607031E0,6.993553042E-2,1.350196242E0,9.692488670E0,9.786330134E0
8.060988281E0,8.430013061E-2,1.369349122E0,9.673335075E0,9.770139969E0
8.063370885E0,7.472373545E-2,1.345408201E0,9.668547630E0,9.761993656E0
8.065753541E0,8.908830583E-2,1.354984522E0,9.716429710E0,9.810857562E0
8.068134271E0,8.430013061E-2,1.359772801E0,9.697276115E0,9.792510028E0
8.070516146E0,1.130293161E-1,1.378925562E0,9.692488670E0,9.790737866E0
8.072898229E0,1.178174913E-1,1.350196242E0,9.663759232E0,9.758337632E0
8.075280104E0,1.130293161E-1,1.359772801E0,9.682910919E0,9.778574618E0
8.077662343E0,6.993553042E-2,1.354984522E0,9.726005554E0,9.820186255E0
8.080043489E0,7.951192558E-2,1.340619922E0,9.702064514E0,9.794571954E0
8.082425000E0,6.993553042E-2,1.350196242E0,9.687700272E0,9.781587674E0
8.084808073E0,1.034529060E-1,1.350196242E0,9.687700272E0,9.781884734E0
8.087188073E0,9.866471589E-2,1.321467161E0,9.706851959E0,9.796886502E0
8.089569687E0,6.993553042E-2,1.364560843E0,9.702064514E0,9.797804504E0
8.091951510E0,1.130293161E-1,1.364560843E0,9.692488670E0,9.788725072E0
8.094332291E0,1.369702965E-1,1.364560843E0,9.635030746E0,9.732142860E0
8.096714010E0,1.178174913E-1,1.369349122E0,9.682910919E0,9.779967375E0
8.099096510E0,1.321820915E-1,1.350196242E0,9.735582352E0,9.829652370E0
8.101477708E0,1.034529060E-1,1.345408201E0,9.721217155E0,9.814422485E0
8.103859427E0,9.387651086E-2,1.316678882E0,9.673335075E0,9.762984562E0
8.106242187E0,8.430013061E-2,1.359772801E0,9.702064514E0,9.797251881E0
8.108623646E0,7.472373545E-2,1.331043482E0,9.697276115E0,9.788484277E0
8.111004271E0,1.034529060E-1,1.369349122E0,9.726005554E0,9.822474411E0
8.113386302E0,7.951192558E-2,1.369349122E0,9.702064514E0,9.798545555E0
8.115772656E0,1.178174913E-1,1.388501883E0,9.639818192E0,9.740016078E0
8.118149218E0,1.034529060E-1,1.369349122E0,9.678123474E0,9.775064885E0
8.120530468E0,6.993553042E-2,1.335831761E0,9.721217155E0,9.812818171E0
8.122912916E0,6.993553042E-2,1.326255441E0,9.706851959E0,9.797286330E0
8.125293177E0,8.908830583E-2,1.335831761E0,9.668547630E0,9.760798968E0
8.127674635E0,1.034529060E-1,1.374137282E0,9.668547630E0,9.766256655E0
8.130056771E0,1.273939013E-1,1.350196242E0,9.682910919E0,9.777424148E0
8.132437760E0,8.430013061E-2,1.354984522E0,9.716429710E0,9.810815251E0
8.134819739E0,6.993553042E-2,1.354984522E0,9.692488670E0,9.786991911E0
8.137202343E0,5.557093769E-2,1.354984522E0,9.692488670E0,9.786899806E0
8.139583646E0,7.472373545E-2,1.369349122E0,9.663759232E0,9.760581086E0
8.141966458E0,9.866471589E-2,1.354984522E0,9.682910919E0,9.777754428E0
